id;id_doi;status;count
22759;2551;Student  > Doctoral Student;2
22761;2551;Professor;3
22762;2551;Student  > Master;4
22763;2551;Student  > Bachelor;5
22764;2551;Other;2
22767;2552;Lecturer;1
22768;2552;Student  > Doctoral Student;6
22773;2552;Student  > Bachelor;2
22774;2552;Other;3
22778;2553;Researcher;3
22779;2553;Professor;1
22780;2553;Student  > Master;1
22781;2553;Other;1
22782;2553;Student  > Ph. D. Student;19
22783;2553;Professor > Associate Professor;4
22784;2554;Lecturer;4
22785;2554;Student  > Doctoral Student;3
22787;2554;Professor;5
22792;2554;Student  > Bachelor;4
22793;2554;Other;1
22796;2555;Lecturer;3
22797;2555;Student  > Doctoral Student;4
22798;2555;Researcher;8
22799;2555;Professor;7
22800;2555;Lecturer > Senior Lecturer;1
22803;2555;Student  > Master;7
22805;2555;Other;4
22806;2555;Student  > Ph. D. Student;33
22807;2555;Professor > Associate Professor;8
22808;2556;Lecturer;1
22809;2556;Student  > Doctoral Student;5
22810;2556;Researcher;6
22811;2556;Professor;9
22814;2556;Student  > Bachelor;4
22819;2557;Professor;3
22820;2557;Unspecified;1
22821;2557;Student  > Master;4
22822;2557;Other;1
22823;2557;Student  > Ph. D. Student;9
22824;2557;Professor > Associate Professor;2
22825;2558;Student  > Doctoral Student;4
22826;2558;Researcher;9
22827;2558;Professor;6
22828;2558;Student  > Postgraduate;2
22829;2558;Unspecified;4
22831;2558;Student  > Bachelor;6
22832;2558;Other;2
22834;2558;Professor > Associate Professor;2
22835;2559;Lecturer;1
22839;2559;Other;1
22841;2559;Professor > Associate Professor;3
22842;2560;Lecturer;1
22846;2560;Student  > Postgraduate;1
22847;2560;Unspecified;1
22856;2561;Professor;6
22859;2561;Student  > Master;10
22864;2562;Student  > Doctoral Student;2
22865;2562;Researcher;6
22869;2562;Student  > Master;9
22874;2563;Student  > Master;2
22888;2564;Other;5
22890;2564;Professor > Associate Professor;9
22893;2565;Student  > Postgraduate;3
22905;2566;Student  > Master;2
22907;2566;Student  > Ph. D. Student;8
22909;2567;Researcher;4
22912;2567;Student  > Bachelor;2
22916;2568;Student  > Doctoral Student;2
22923;2568;Student  > Bachelor;3
22924;2568;Other;1
22929;2570;Student  > Master;1
22931;2570;Other;3
22938;2571;Other;1
22952;2573;Student  > Doctoral Student;5
22953;2573;Researcher;6
22954;2573;Professor;4
22957;2573;Student  > Master;3
22958;2573;Student  > Ph. D. Student;8
22959;2573;Professor > Associate Professor;2
22960;2574;Student  > Doctoral Student;5
22961;2574;Researcher;1
22966;2574;Other;4
22967;2574;Student  > Ph. D. Student;20
22968;2574;Professor > Associate Professor;4
22976;2575;Student  > Bachelor;5
22977;2575;Other;2
22978;2575;Student  > Ph. D. Student;23
22986;2576;Student  > Master;21
22987;2576;Student  > Bachelor;9
22988;2576;Other;4
22989;2576;Student  > Ph. D. Student;34
22991;2577;Student  > Master;1
22992;2578;Researcher;1
22995;2578;Student  > Master;3
23007;2579;Other;7
23008;2579;Student  > Ph. D. Student;53
23009;2579;Librarian;1
23013;2580;Student  > Postgraduate;3
23014;2580;Unspecified;4
23017;2580;Other;2
23019;2580;Librarian;1
23022;2581;Student  > Postgraduate;2
23027;2582;Researcher;3
23028;2582;Professor;3
23029;2582;Unspecified;5
23030;2582;Student  > Master;6
23034;2582;Professor > Associate Professor;3
23035;2583;Lecturer;2
23036;2583;Student  > Doctoral Student;13
23043;2583;Student  > Bachelor;6
23049;2584;Student  > Doctoral Student;6
23051;2584;Professor;7
23052;2584;Lecturer > Senior Lecturer;3
23053;2584;Student  > Postgraduate;2
23059;2584;Professor > Associate Professor;8
23060;2585;Researcher;1
23066;2586;Researcher;1
23068;2586;Student  > Postgraduate;1
23069;2586;Unspecified;1
23070;2586;Student  > Master;5
23072;2586;Other;2
23073;2586;Student  > Ph. D. Student;14
23075;2587;Lecturer;1
23098;2589;Researcher;7
23101;2589;Unspecified;1
23104;2589;Other;3
23105;2589;Student  > Ph. D. Student;20
23106;2589;Professor > Associate Professor;3
23119;2592;Other;1
23120;2592;Unspecified;1
23121;2592;Student  > Ph. D. Student;1
23122;2593;Student  > Doctoral Student;4
23146;2595;Lecturer > Senior Lecturer;1
23151;2595;Other;4
23152;2595;Student  > Ph. D. Student;36
23156;2596;Student  > Postgraduate;1
23157;2596;Student  > Master;5
23162;2597;Lecturer;1
23163;2597;Student  > Doctoral Student;4
23164;2597;Researcher;8
23165;2597;Professor;3
23168;2597;Student  > Master;7
23169;2597;Student  > Bachelor;1
23172;2597;Professor > Associate Professor;5
23176;2598;Lecturer > Senior Lecturer;1
23197;2600;Other;2
23198;2600;Student  > Ph. D. Student;13
23201;2601;Professor > Associate Professor;1
23204;2601;Student  > Ph. D. Student;4
23207;2603;Professor;4
23209;2603;Student  > Master;7
23211;2603;Other;1
23214;2604;Lecturer;2
23219;2604;Student  > Bachelor;1
23222;2604;Professor > Associate Professor;1
23225;2605;Professor;2
23238;2607;Student  > Doctoral Student;1
23241;2607;Unspecified;2
23242;2607;Student  > Master;2
23243;2607;Other;1
23244;2607;Student  > Ph. D. Student;20
23248;2608;Researcher;7
23255;2608;Student  > Ph. D. Student;20
23257;2609;Student  > Master;1
23259;2609;Unspecified;1
23264;2610;Student  > Doctoral Student;4
23268;2610;Other;1
23271;2611;Student  > Doctoral Student;1
23273;2611;Unspecified;1
23274;2611;Student  > Master;4
23276;2611;Other;1
23278;2611;Professor > Associate Professor;1
23280;2612;Student  > Master;2
23282;2612;Student  > Bachelor;2
23284;2612;Student  > Ph. D. Student;9
23286;2613;Lecturer;1
23287;2613;Student  > Doctoral Student;1
23288;2613;Researcher;3
23290;2613;Student  > Postgraduate;2
23293;2613;Student  > Bachelor;1
23300;2614;Professor;5
23302;2614;Unspecified;4
23309;2615;Lecturer;1
23311;2615;Researcher;2
23313;2615;Student  > Master;1
23317;2616;Student  > Doctoral Student;2
23320;2616;Student  > Bachelor;1
23323;2616;Professor > Associate Professor;1
23326;2617;Student  > Master;1
23329;2617;Professor > Associate Professor;1
23330;2618;Student  > Doctoral Student;3
23331;2618;Researcher;2
23332;2618;Student  > Postgraduate;1
23333;2618;Other;1
23338;2619;Student  > Master;2
23342;2619;Other;1
23343;2619;Student  > Ph. D. Student;13
23344;2619;Professor > Associate Professor;3
23349;2620;Student  > Master;5
23350;2620;Student  > Bachelor;2
23355;2621;Student  > Bachelor;1
23357;2621;Other;1
23360;2622;Researcher;1
23362;2622;Unspecified;4
23364;2622;Student  > Bachelor;2
23367;2622;Librarian;1
23370;2623;Student  > Master;11
23375;2623;Student  > Bachelor;4
23379;2623;Professor > Associate Professor;2
23380;2624;Researcher;1
23381;2624;Professor;1
23382;2624;Student  > Master;1
23386;2625;Lecturer;10
23387;2625;Student  > Doctoral Student;14
23389;2625;Professor;18
23391;2625;Student  > Postgraduate;8
23392;2625;Unspecified;21
23393;2625;Student  > Master;37
23404;2626;Student  > Ph. D. Student;9
23407;2627;Professor;1
23409;2627;Unspecified;2
23410;2627;Student  > Bachelor;2
23412;2627;Student  > Ph. D. Student;7
23413;2627;Professor > Associate Professor;2
23414;2628;Lecturer;1
23415;2628;Student  > Doctoral Student;1
23416;2628;Student  > Master;4
23417;2628;Unspecified;3
23418;2628;Other;2
23419;2628;Student  > Ph. D. Student;8
23427;2629;Professor > Associate Professor;2
23429;2630;Student  > Ph. D. Student;1
23430;2631;Student  > Master;2
23431;2631;Other;1
23433;2631;Student  > Ph. D. Student;3
23436;2632;Lecturer > Senior Lecturer;1
23437;2632;Student  > Postgraduate;2
23439;2632;Student  > Master;3
23441;2632;Student  > Ph. D. Student;18
23442;2632;Professor > Associate Professor;2
23447;2633;Unspecified;2
23449;2633;Student  > Bachelor;6
23450;2633;Other;1
23455;2634;Unspecified;1
23456;2634;Student  > Master;1
23458;2634;Student  > Ph. D. Student;4
23459;2634;Professor > Associate Professor;1
23461;2635;Researcher;2
23468;2636;Student  > Postgraduate;1
23469;2636;Student  > Ph. D. Student;1
23470;2637;Lecturer;1
23472;2637;Unspecified;3
23478;2638;Lecturer;4
23480;2638;Researcher;5
23485;2638;Other;1
23487;2638;Professor > Associate Professor;6
23488;2639;Lecturer;2
23489;2639;Student  > Doctoral Student;1
23490;2639;Researcher;1
23492;2639;Student  > Master;1
23496;2640;Lecturer;1
23497;2640;Researcher;2
23498;2640;Student  > Master;1
23500;2640;Student  > Ph. D. Student;6
23505;2641;Professor;3
23506;2641;Student  > Postgraduate;1
23507;2641;Unspecified;3
23508;2641;Student  > Bachelor;1
23509;2641;Other;2
23510;2641;Student  > Ph. D. Student;12
23512;2642;Lecturer;3
23516;2642;Lecturer > Senior Lecturer;3
23517;2642;Student  > Postgraduate;3
23519;2642;Student  > Master;26
23521;2642;Other;4
23522;2642;Student  > Ph. D. Student;38
23530;2645;Lecturer;2
23531;2645;Student  > Doctoral Student;2
23532;2645;Researcher;3
23534;2645;Unspecified;4
23542;2646;Unspecified;1
23544;2646;Student  > Bachelor;2
23546;2646;Student  > Ph. D. Student;6
23547;2646;Professor > Associate Professor;4
23548;2647;Lecturer;3
23559;2647;Librarian;1
23560;2647;Professor > Associate Professor;9
23562;2648;Lecturer;1
23564;2648;Other;1
23565;2648;Student  > Ph. D. Student;6
23567;2649;Other;1
23568;2649;Student  > Ph. D. Student;1
23569;2650;Student  > Doctoral Student;1
23570;2650;Other;1
23571;2650;Student  > Ph. D. Student;2
23572;2651;Student  > Doctoral Student;1
23575;2651;Student  > Master;3
23576;2651;Other;2
23577;2651;Student  > Ph. D. Student;11
23578;2651;Professor > Associate Professor;3
23579;2652;Other;1
23580;2653;Researcher;1
23581;2653;Student  > Postgraduate;1
23582;2653;Student  > Master;2
23584;2653;Student  > Ph. D. Student;13
23586;2654;Lecturer;1
23588;2654;Researcher;3
23590;2654;Lecturer > Senior Lecturer;1
23592;2654;Unspecified;4
23594;2654;Student  > Bachelor;1
23595;2654;Other;2
23598;2654;Professor > Associate Professor;2
23599;2655;Professor;1
23600;2655;Professor > Associate Professor;2
23614;2658;Lecturer;1
23615;2658;Professor > Associate Professor;2
23616;2658;Other;1
23619;2659;Lecturer;1
23620;2659;Student  > Doctoral Student;5
23625;2659;Student  > Master;5
23628;2659;Student  > Ph. D. Student;16
23631;2660;Student  > Doctoral Student;5
23633;2660;Student  > Postgraduate;1
23634;2660;Unspecified;4
23636;2660;Student  > Bachelor;3
23643;2661;Unspecified;4
23645;2661;Student  > Bachelor;1
23649;2661;Professor > Associate Professor;3
23651;2662;Student  > Doctoral Student;7
23658;2663;Lecturer;2
23659;2663;Student  > Doctoral Student;1
23661;2663;Professor;3
23665;2663;Other;2
23667;2663;Professor > Associate Professor;2
23669;2664;Student  > Doctoral Student;4
23670;2664;Researcher;13
23675;2664;Student  > Master;16
23676;2664;Student  > Bachelor;6
23678;2664;Student  > Ph. D. Student;53
23679;2664;Professor > Associate Professor;9
23680;2665;Lecturer;1
23682;2665;Researcher;5
23683;2665;Professor;4
23684;2665;Student  > Postgraduate;1
23688;2665;Other;3
23689;2665;Student  > Ph. D. Student;33
23690;2665;Professor > Associate Professor;4
23692;2666;Professor;5
23693;2666;Student  > Postgraduate;1
23698;2666;Student  > Ph. D. Student;14
23701;2667;Professor > Associate Professor;1
23702;2667;Other;1
23704;2668;Lecturer;1
23707;2668;Lecturer > Senior Lecturer;1
23708;2668;Unspecified;2
23709;2668;Student  > Master;5
23711;2668;Other;2
23713;2668;Professor > Associate Professor;1
23715;2669;Professor;2
23719;2669;Other;2
23720;2669;Student  > Ph. D. Student;5
23721;2669;Professor > Associate Professor;2
23722;2670;Lecturer;1
23723;2670;Student  > Doctoral Student;2
23724;2670;Researcher;3
23725;2670;Professor;4
23729;2670;Other;1
23730;2670;Student  > Ph. D. Student;18
23732;2671;Student  > Doctoral Student;2
23733;2671;Researcher;3
23735;2671;Student  > Postgraduate;2
23737;2671;Student  > Bachelor;2
23739;2671;Student  > Ph. D. Student;16
23740;2671;Professor > Associate Professor;4
23741;2672;Lecturer;1
23742;2672;Student  > Doctoral Student;4
23745;2672;Student  > Postgraduate;1
23750;2672;Student  > Ph. D. Student;19
23752;2673;Student  > Doctoral Student;3
23753;2673;Researcher;18
23754;2673;Lecturer > Senior Lecturer;2
23757;2673;Student  > Bachelor;4
23758;2673;Other;6
23759;2673;Student  > Ph. D. Student;28
23762;2674;Student  > Ph. D. Student;2
23764;2675;Other;1
23765;2675;Student  > Ph. D. Student;2
23766;2676;Lecturer;3
23769;2676;Professor;2
23771;2676;Student  > Postgraduate;4
23772;2676;Unspecified;7
23773;2676;Student  > Master;11
23774;2676;Student  > Bachelor;8
23775;2676;Other;4
23777;2676;Professor > Associate Professor;4
23778;2677;Student  > Master;2
23781;2677;Other;1
23785;2678;Student  > Postgraduate;1
23786;2678;Unspecified;3
23787;2678;Student  > Master;1
23790;2678;Professor > Associate Professor;3
23791;2679;Student  > Doctoral Student;2
23792;2679;Researcher;4
23796;2679;Other;1
23798;2679;Professor > Associate Professor;2
23800;2680;Researcher;3
23801;2680;Professor;3
23804;2680;Student  > Master;4
23808;2680;Professor > Associate Professor;7
23810;2681;Researcher;3
23811;2681;Student  > Postgraduate;1
23812;2681;Unspecified;1
23813;2681;Student  > Master;10
23814;2681;Student  > Bachelor;1
23816;2681;Student  > Ph. D. Student;7
23817;2681;Professor > Associate Professor;2
23819;2682;Student  > Doctoral Student;2
23821;2682;Professor;1
23823;2682;Student  > Master;1
28002;3131;Student  > Doctoral Student;1
51112;5661;Student  > Doctoral Student;13
51115;5661;Lecturer > Senior Lecturer;1
51135;5663;Student  > Doctoral Student;22
51155;5664;Student  > Bachelor;19
51157;5664;Student  > Ph. D. Student;105
51158;5664;Professor > Associate Professor;20
51160;5665;Student  > Doctoral Student;7
51163;5665;Lecturer > Senior Lecturer;1
51176;5668;Professor;4
51178;5668;Unspecified;2
51179;5668;Student  > Master;10
51180;5668;Other;2
51182;5668;Professor > Associate Professor;4
51192;5669;Student  > Ph. D. Student;60
51199;5670;Student  > Postgraduate;5
51217;5672;Student  > Doctoral Student;4
51218;5672;Researcher;4
51231;5674;Student  > Master;6
51233;5674;Unspecified;2
51234;5674;Other;1
51240;5675;Professor;5
51241;5675;Lecturer > Senior Lecturer;1
51244;5675;Student  > Master;15
51251;5676;Professor;3
51252;5676;Student  > Postgraduate;1
51253;5676;Unspecified;6
51254;5676;Student  > Master;10
51258;5676;Professor > Associate Professor;4
51260;5677;Student  > Doctoral Student;17
51269;5677;Student  > Ph. D. Student;90
51279;5678;Student  > Master;14
51280;5678;Student  > Bachelor;4
51281;5678;Other;5
51285;5679;Lecturer;5
51290;5679;Unspecified;2
51297;5680;Student  > Master;1
51313;5682;Student  > Ph. D. Student;41
51314;5682;Professor > Associate Professor;5
51330;5684;Student  > Postgraduate;1
51358;5686;Student  > Bachelor;6
51362;5686;Professor > Associate Professor;11
51365;5687;Researcher;10
51367;5687;Lecturer > Senior Lecturer;1
51382;5688;Student  > Bachelor;8
51388;5689;Student  > Doctoral Student;5
51395;5689;Student  > Ph. D. Student;30
51396;5689;Professor > Associate Professor;4
51397;5690;Lecturer;7
51398;5690;Student  > Doctoral Student;13
51399;5690;Researcher;7
51401;5690;Lecturer > Senior Lecturer;1
51402;5690;Student  > Postgraduate;3
51403;5690;Unspecified;3
51404;5690;Student  > Master;17
51405;5690;Student  > Bachelor;4
51406;5690;Student  > Ph. D. Student;53
51413;5691;Student  > Postgraduate;11
51426;5693;Student  > Postgraduate;7
51433;5694;Lecturer;8
51454;5695;Student  > Ph. D. Student;29
51457;5696;Student  > Doctoral Student;11
51463;5696;Student  > Master;24
51465;5696;Other;5
51476;5697;Student  > Master;47
51478;5697;Other;3
51483;5698;Professor;1
51487;5698;Student  > Doctoral Student;2
51488;5699;Lecturer;4
51496;5699;Student  > Bachelor;6
51501;5701;Student  > Ph. D. Student;1
51504;5702;Researcher;17
51506;5702;Lecturer > Senior Lecturer;1
51507;5702;Student  > Postgraduate;15
51516;5703;Professor;1
51521;5703;Other;1
58446;6465;Professor > Associate Professor;7
58455;6468;Unspecified;1
58458;6468;Student  > Doctoral Student;3
58459;6469;Researcher;1
58460;6469;Lecturer > Senior Lecturer;1
58461;6469;Unspecified;3
58462;6469;Student  > Master;2
58463;6469;Student  > Ph. D. Student;4
58464;6469;Student  > Doctoral Student;2
58465;6470;Lecturer;2
58467;6470;Researcher;8
58473;6470;Other;7
58474;6470;Student  > Ph. D. Student;36
58475;6470;Librarian;1
58480;6471;Unspecified;5
58481;6471;Student  > Bachelor;1
58483;6471;Professor > Associate Professor;1
58489;6472;Professor > Associate Professor;2
58490;6473;Researcher;3
58491;6473;Professor;1
58492;6473;Student  > Postgraduate;1
58493;6473;Student  > Master;1
58494;6473;Other;1
58495;6473;Student  > Ph. D. Student;4
58498;6474;Student  > Master;1
58500;6474;Student  > Ph. D. Student;3
58502;6476;Lecturer;1
58503;6476;Student  > Doctoral Student;4
58504;6476;Researcher;6
58505;6476;Professor;3
58507;6476;Student  > Master;3
58509;6476;Other;2
58516;6477;Student  > Master;2
58529;6478;Student  > Ph. D. Student;19
58530;6478;Professor > Associate Professor;2
58531;6479;Student  > Doctoral Student;4
58532;6479;Researcher;2
58537;6479;Student  > Master;5
58549;6481;Student  > Doctoral Student;2
58553;6481;Student  > Bachelor;2
58554;6481;Student  > Ph. D. Student;21
58575;6484;Professor > Associate Professor;4
58576;6485;Student  > Master;2
58577;6485;Student  > Bachelor;1
58578;6485;Student  > Doctoral Student;1
58579;6485;Student  > Ph. D. Student;4
58580;6486;Student  > Master;2
58581;6486;Student  > Doctoral Student;2
58582;6486;Unspecified;1
58583;6487;Student  > Doctoral Student;1
58584;6488;Researcher;1
58586;6489;Researcher;1
58587;6489;Student  > Master;1
58588;6489;Student  > Doctoral Student;1
58589;6489;Student  > Ph. D. Student;2
58590;6490;Researcher;2
58591;6490;Student  > Master;4
58592;6490;Professor;1
58596;6491;Professor > Associate Professor;1
58597;6491;Student  > Doctoral Student;1
58599;6492;Student  > Doctoral Student;1
58600;6493;Professor > Associate Professor;1
58602;6494;Researcher;1
58604;6494;Student  > Ph. D. Student;1
58615;6498;Professor > Associate Professor;1
58656;6509;Student  > Master;30
58657;6509;Student  > Bachelor;27
58661;6510;Student  > Doctoral Student;4
58662;6510;Researcher;1
